time (s),raw,voltage (V)
0.0006623268127441406,32509,4.063749015778069
0.0013082027435302734,32509,4.063749015778069
0.0020716190338134766,30339,3.792490737632374
0.0027625560760498047,29380,3.672612079226051
0.0033609867095947266,29380,3.672612079226051
0.003930330276489258,31630,3.9538706625568407
0.004517078399658203,31630,3.9538706625568407
0.005167484283447266,29394,3.6743621326334424
0.0058689117431640625,29394,3.6743621326334424
0.0064432621002197266,32767,4.096
0.007016420364379883,32767,4.096
0.0075855255126953125,28022,3.502856898709067
0.008158445358276367,28022,3.502856898709067
0.008724451065063477,32767,4.096
0.009289741516113281,32767,4.096
0.009856462478637695,30500,3.8126163518173772
0.010448932647705078,30500,3.8126163518173772
0.011015176773071289,30727,3.8409922177800837
0.011578083038330078,30727,3.8409922177800837
0.012141227722167969,30727,3.8409922177800837
0.01270437240600586,30984,3.8731181981872007
0.013268709182739258,30984,3.8731181981872007
0.013838052749633789,28732,3.5916096072267827
0.014415740966796875,28732,3.5916096072267827
0.014993906021118164,32767,4.096
0.015583276748657227,32767,4.096
0.01616644859313965,29243,3.6554865565965757
0.01676654815673828,29243,3.6554865565965757
0.0173795223236084,32418,4.0523736686300245
0.017978191375732422,32418,4.0523736686300245
0.018569231033325195,29048,3.6311108127079073
0.019153118133544922,29048,3.6311108127079073
0.019735097885131836,31624,3.953120639667959
0.020302772521972656,31624,3.953120639667959
0.02086806297302246,31327,3.9159945066682944
0.02143383026123047,31327,3.9159945066682944
0.02200031280517578,28817,3.6022349314859463
0.022565364837646484,28817,3.6022349314859463
0.023126840591430664,32767,4.096
0.02368927001953125,32767,4.096
0.024251461029052734,29693,3.7117382732627338
0.02482771873474121,29693,3.7117382732627338
0.025389909744262695,29693,3.7117382732627338
0.025952816009521484,32767,4.096
0.02651381492614746,32767,4.096
0.027075529098510742,28562,3.5703589587084568
0.027636289596557617,28562,3.5703589587084568
0.028198957443237305,32767,4.096
0.028770923614501953,32767,4.096
0.02933478355407715,31594,3.9493705252235483
0.029898405075073242,31594,3.9493705252235483
0.030467510223388672,29184,3.6481113315225686
0.031029939651489258,29184,3.6481113315225686
0.031594276428222656,31791,3.9739962767418437
0.032170772552490234,31791,3.9739962767418437
0.032732486724853516,29137,3.6422361522263254
0.033307552337646484,29137,3.6422361522263254
0.03387618064880371,32767,4.096
0.03444552421569824,32767,4.096
0.03501629829406738,32767,4.096
0.035581350326538086,28059,3.5074820398571736
0.03614449501037598,28059,3.5074820398571736
0.03670835494995117,32484,4.0606239204077275
0.03727269172668457,32484,4.0606239204077275
0.03784680366516113,30661,3.8327419660023807
0.03841423988342285,30661,3.8327419660023807
0.038979291915893555,30823,3.8529925840021977
0.0395510196685791,30823,3.8529925840021977
0.0401151180267334,31793,3.974246284371471
0.040678977966308594,31793,3.974246284371471
0.041243553161621094,28283,3.5354828943754386
0.04180908203125,28283,3.5354828943754386
0.04238390922546387,32767,4.096
0.04295063018798828,32767,4.096
0.04351544380187988,28653,3.5817343058565023
0.04407858848571777,28653,3.5817343058565023
0.04464221000671387,28653,3.5817343058565023
0.045210838317871094,32767,4.096
0.04577326774597168,32767,4.096
0.0463566780090332,29471,3.6839874263740957
0.04693293571472168,29471,3.6839874263740957
0.04749584197998047,31218,3.9023690908536026
0.04806065559387207,31218,3.9023690908536026
0.04862570762634277,32767,4.096
0.04919075965881348,32767,4.096
0.049753665924072266,27934,3.491856563005463
0.05031895637512207,27934,3.491856563005463
0.05087995529174805,32767,4.096
0.05144238471984863,32767,4.096
0.05200624465942383,29233,3.654236518448439
0.052568674087524414,29233,3.654236518448439
0.05313372611999512,32767,4.096
0.05370187759399414,32767,4.096
0.054274797439575195,32767,4.096
0.05483818054199219,28801,3.6002348704489275
0.05540204048156738,28801,3.6002348704489275
0.05597066879272461,32077,4.009747367778558
0.056534528732299805,32077,4.009747367778558
0.057098388671875,31790,3.9738712729270302
0.0576632022857666,31790,3.9738712729270302
0.0582275390625,29276,3.6596116824854277
0.058791160583496094,29276,3.6596116824854277
0.059354543685913086,32073,4.009247352519303
0.05991792678833008,32073,4.009247352519303
0.060480594635009766,28793,3.5992348399304177
0.061055898666381836,28793,3.5992348399304177
0.06164145469665527,32767,4.096
0.062206268310546875,32767,4.096
0.06276988983154297,28619,3.577484176152837
0.06333446502685547,28619,3.577484176152837
0.06389713287353516,28619,3.577484176152837
0.06446146965026855,31799,3.974996307260353
0.0650327205657959,31799,3.974996307260353
0.06561040878295898,30661,3.8327419660023807
0.06617355346679688,30661,3.8327419660023807
0.06674432754516602,29693,3.7117382732627338
0.0673072338104248,29693,3.7117382732627338
0.06787109375,32436,4.05462373729667
0.06844186782836914,32436,4.05462373729667
0.06901121139526367,28001,3.50023181859798
0.06957578659057617,28001,3.50023181859798
0.07013702392578125,32767,4.096
0.07070255279541016,32767,4.096
0.07126569747924805,29602,3.7003629261146886
0.07182884216308594,29602,3.7003629261146886
0.07239198684692383,32091,4.0114974211859495
0.07295560836791992,32091,4.0114974211859495
0.07352662086486816,32091,4.0114974211859495
0.07409071922302246,29693,3.7117382732627338
0.07465386390686035,29693,3.7117382732627338
0.0752253532409668,30153,3.769240028077029
0.07579517364501953,30153,3.769240028077029
0.07635927200317383,32767,4.096
0.07692170143127441,32767,4.096
0.07748579978942871,28597,3.5747340922269357
0.07804679870605469,28597,3.5747340922269357
0.07861638069152832,32767,4.096
0.07917976379394531,32767,4.096
0.0797429084777832,29860,3.732613910336619
0.0803062915802002,29860,3.732613910336619
0.08086943626403809,32767,4.096
0.08143353462219238,32767,4.096
0.08199405670166016,29854,3.7318638874477372
0.08256745338439941,29854,3.7318638874477372
0.08313202857971191,29854,3.7318638874477372
0.0836951732635498,29996,3.74961442915128
0.0842580795288086,29996,3.74961442915128
0.08482122421264648,32767,4.096
0.08538532257080078,32767,4.096
0.08594822883605957,28651,3.581484298226875
0.08651161193847656,28651,3.581484298226875
0.08707404136657715,32767,4.096
0.08763813972473145,32767,4.096
0.08820009231567383,29627,3.7034880214850308
0.08876395225524902,29627,3.7034880214850308
0.08932781219482422,32767,4.096
0.0899038314819336,32767,4.096
0.09047293663024902,30339,3.792490737632374
0.09103727340698242,30339,3.792490737632374
0.09160637855529785,29370,3.6713620410779138
0.09216976165771484,29370,3.6713620410779138
0.09273266792297363,29370,3.6713620410779138
0.09329605102539062,32404,4.050623615222633
0.09385943412780762,32404,4.050623615222633
0.0944218635559082,29366,3.670862025818659
0.0949862003326416,29366,3.670862025818659
0.09554862976074219,32767,4.096
0.09611177444458008,32767,4.096
0.09667372703552246,29033,3.6292357554857024
0.09724593162536621,29033,3.6292357554857024
0.09780669212341309,32169,4.021247718741416
0.09836912155151367,32169,4.021247718741416
0.09893226623535156,31037,3.8797434003723255
0.09949636459350586,31037,3.8797434003723255
0.10005974769592285,29491,3.6864875026703694
0.1006309986114502,29491,3.6864875026703694
0.1011962890625,32598,4.074874355296488
0.1017599105834961,32598,4.074874355296488
0.10232830047607422,32598,4.074874355296488
0.10289263725280762,28614,3.5768591570787684
0.1034555435180664,28614,3.5768591570787684
0.10402512550354004,32767,4.096
0.10459494590759277,32767,4.096
0.10515880584716797,29934,3.741864192632832
0.10572052001953125,29934,3.741864192632832
0.10628342628479004,30505,3.8132413708914457
0.10684633255004883,30505,3.8132413708914457
0.10740995407104492,31457,3.9322450025940734
