time (s),raw,voltage (V)
0.0006711483001708984,30741,3.842742271187475
0.0014696121215820312,30741,3.842742271187475
0.0023202896118164062,30374,3.7968658711508527
0.003008604049682617,30718,3.8398671834467604
0.003582000732421875,30718,3.8398671834467604
0.004167079925537109,30993,3.8742432325205236
0.004974365234375,30993,3.8742432325205236
0.005670309066772461,30512,3.8141163975951415
0.006240367889404297,30984,3.8731181981872007
0.006811380386352539,30984,3.8731181981872007
0.007391452789306641,31135,3.891993774224067
0.00796365737915039,31135,3.891993774224067
0.00853109359741211,31135,3.891993774224067
0.009095191955566406,30702,3.8378671224097416
0.009657621383666992,30702,3.8378671224097416
0.010221481323242188,30578,3.8223666493728445
0.010814666748046875,30578,3.8223666493728445
0.011385202407836914,31340,3.917619556260872
0.011947870254516602,31340,3.917619556260872
0.012510299682617188,30722,3.8403671987060153
0.013072729110717773,30722,3.8403671987060153
0.01363825798034668,30178,3.772365123447371
0.014221429824829102,30178,3.772365123447371
0.01480722427368164,30892,3.8616178472243416
0.015390872955322266,30892,3.8616178472243416
0.015984773635864258,30677,3.8347420270393995
0.016584157943725586,30677,3.8347420270393995
0.01716446876525879,30668,3.8336169927060766
0.0177614688873291,30668,3.8336169927060766
0.018352270126342773,30743,3.8429922788171025
0.018932342529296875,30743,3.8429922788171025
0.019514083862304688,30104,3.7631148411511584
0.020110607147216797,30104,3.7631148411511584
0.020702123641967773,30823,3.8529925840021977
0.02127861976623535,30823,3.8529925840021977
0.021854877471923828,30274,3.7843654896694847
0.02245616912841797,30274,3.7843654896694847
0.02303791046142578,30395,3.7994909512619404
0.023607969284057617,30395,3.7994909512619404
0.024179935455322266,30395,3.7994909512619404
0.024748802185058594,30636,3.829616870632038
0.025344371795654297,30636,3.829616870632038
0.025922536849975586,30949,3.8687430646687218
0.02652907371520996,30949,3.8687430646687218
0.027116060256958008,30821,3.8527425763725702
0.02769017219543457,30821,3.8527425763725702
0.028262853622436523,30338,3.7923657338175603
0.028828859329223633,30338,3.7923657338175603
0.029426097869873047,31086,3.8858685872981966
0.029997825622558594,31086,3.8858685872981966
0.030577898025512695,31305,3.9132444227423937
0.031147003173828125,31305,3.9132444227423937
0.03171277046203613,30659,3.8324919583727532
0.032280921936035156,30659,3.8324919583727532
0.03285622596740723,30860,3.8576177251503037
0.03344988822937012,30860,3.8576177251503037
0.03402566909790039,31422,3.927869869075594
0.03460550308227539,31422,3.927869869075594
0.035170793533325195,31786,3.9733712576677753
0.03573775291442871,31786,3.9733712576677753
0.03633904457092285,31596,3.9496205328531757
0.03691554069519043,31596,3.9496205328531757
0.03749585151672363,30904,3.8631178930021055
0.03825664520263672,30904,3.8631178930021055
0.03884315490722656,29675,3.7094882045960875
0.03940939903259277,29675,3.7094882045960875
0.039972782135009766,31778,3.972371227149266
0.040544986724853516,31778,3.972371227149266
0.0411076545715332,31348,3.9186195867793816
0.041671037673950195,31348,3.9186195867793816
0.04223346710205078,30214,3.7768652607806636
0.042801618576049805,30214,3.7768652607806636
0.043364524841308594,30214,3.7768652607806636
0.04392743110656738,31309,3.913744438001648
0.04448962211608887,31309,3.913744438001648
0.04505133628845215,32186,4.023372783593249
0.04561305046081543,32186,4.023372783593249
0.04618716239929199,30888,3.8611178319650867
0.04676032066345215,30888,3.8611178319650867
0.0473322868347168,30581,3.822741660817286
0.04791069030761719,30581,3.822741660817286
0.04848814010620117,31781,3.972746238593707
0.04905819892883301,31781,3.972746238593707
0.04963183403015137,31474,3.934370067445906
0.05019688606262207,31474,3.934370067445906
0.05076241493225098,30123,3.765489913632618
0.05132436752319336,30123,3.765489913632618
0.051886558532714844,30839,3.8549926450392165
0.05244922637939453,30839,3.8549926450392165
0.05301165580749512,30839,3.8549926450392165
0.0535738468170166,31589,3.94874550614948
0.05413627624511719,31589,3.94874550614948
0.05471014976501465,32052,4.006622272408215
0.055284976959228516,32052,4.006622272408215
0.0558476448059082,30676,3.834617023224586
0.05641794204711914,30676,3.834617023224586
0.05699729919433594,30452,3.8066161687063205
0.057562828063964844,30452,3.8066161687063205
0.058127403259277344,31791,3.9739962767418437
0.05869174003601074,31791,3.9739962767418437
0.059252023696899414,31430,3.9288698995941043
0.059812307357788086,31430,3.9288698995941043
0.06037402153015137,30535,3.8169914853358566
0.06093430519104004,30535,3.8169914853358566
0.06149601936340332,30803,3.850492507705924
0.06206870079040527,30803,3.850492507705924
0.06263303756713867,31886,3.9858716391491438
0.06319522857666016,31886,3.9858716391491438
0.06375741958618164,31886,3.9858716391491438
0.06431984901428223,31340,3.917619556260872
0.06488204002380371,31340,3.917619556260872
0.06544375419616699,29851,3.731488876003296
0.06601405143737793,29851,3.731488876003296
0.06658458709716797,31055,3.8819934690389726
0.06715631484985352,31055,3.8819934690389726
0.0677194595336914,31550,3.943870357371746
0.06827998161315918,31550,3.943870357371746
0.06884098052978516,30747,3.8434922940763574
0.06940889358520508,30747,3.8434922940763574
0.06997466087341309,30791,3.8489924619281597
0.07053828239440918,30791,3.8489924619281597
0.07110095024108887,31609,3.9512455824457535
0.07166433334350586,31609,3.9512455824457535
0.07222604751586914,31792,3.9741212805566577
0.07278609275817871,31792,3.9741212805566577
0.07334613800048828,31792,3.9741212805566577
0.07390618324279785,31001,3.875243263039033
0.07448410987854004,31001,3.875243263039033
0.07504582405090332,31196,3.899619006927702
0.07560873031616211,31196,3.899619006927702
0.07617616653442383,30938,3.8673680227057714
0.07675838470458984,30938,3.8673680227057714
0.07732391357421875,31553,3.9442453688161874
0.07788538932800293,31553,3.9442453688161874
