time (s),recovered_signal (V),recovered_signal_normalized
3.920308828353882,0.003081776223110725,0.07181402759153482
3.920870065689087,0.0030653347907013285,0.07142994381146708
3.921433687210083,0.003048735507115932,0.071042172513496
3.921994924545288,0.003031988440026073,0.07065094888572711
3.9225611686706543,0.0030151033867424856,0.07025650180044157
3.923124074935913,0.002998089882228163,0.06985905400128717
3.923686981201172,0.0029809572079991515,0.06945882231120723
3.924248933792114,0.0029637144018578717,0.06905601785981812
3.9248366355896,0.0029463702684011566,0.06865084632888464
3.925401449203491,0.0029289333902423704,0.06824350821447682
3.9259636402130127,0.0029114121398849616,0.06783419910434474
3.926525354385376,0.002893814692183081,0.0674231099690076
3.9270873069763184,0.002876149037323016,0.06701042746500947
3.927650213241577,0.0028584229942580294,0.06659633424876679
3.9282126426696777,0.0028406442245283514,0.06618100929941347
3.92877459526062,0.002822820246397021,0.06576462824902435
3.9293365478515625,0.0028049584492319526,0.06534736371859075
3.929898262023926,0.0027870661080645447,0.06492938565812004
3.930459976196289,0.0027691503982549,0.06451086168922593
3.931021690368652,0.0027512184101941557,0.06409195744858542
3.9315826892852783,0.0027332771639750966,0.06367283693065512
3.932143688201904,0.002715333623962708,0.06325366282804978
3.932705879211426,0.002697394713197448,0.06283459686801329
3.93326735496521,0.0026794673275653577,0.06241580014344262
3.933829307556152,0.0026615583496702694,0.06199743343695274
3.934391021728516,0.0026436746623451322,0.061579657536510964
3.934952974319458,0.0026258231617414035,0.0611626335412146
3.9355149269104,0.0026080107699371882,0.06074652315582624
3.9360759258270255,0.00259024444700713,0.060331488972735166
3.936637163162232,0.0025725312024994997,0.059917694740070464
3.937199115753174,0.0025548781062682074,0.05950530561474466
3.9377615451812735,0.0025372922986102386,0.05909448839927159
3.938324213027954,0.0025197809996619393,0.05868541176127044
3.938885927200317,0.0025023515180102817,0.058278246434631135
3.939448118209839,0.0024850112584784445,0.057873165401391154
3.940009117126465,0.0024677677290483274,0.057470344053450466
3.9405713081359854,0.0024506285468857136,0.05706996033332374
3.94113564491272,0.0024336014434373243,0.05667219485321118
3.941697120666504,0.002416694268572589,0.05627723099175331
3.942258596420288,0.002399914993746358,0.05588525496791422
3.942820072174072,0.002383271714162557,0.05549645589152613
3.943381547927856,0.0023667726499225954,0.05511102579011701
3.9439430236816406,0.0023504261461459413,0.0547291596117273
3.944504737854004,0.002334240672054243,0.05435105520351436
3.945091485977173,0.002318224819014303,0.05397691326603487
3.9456539154052734,0.0023023872975389673,0.0536069372831835
3.946216106414795,0.002286736933249033,0.05324133342786005
3.946778059005737,0.002271282661803254,0.052880310443530816
3.9473397731781006,0.0022560335228073384,0.05252407950193826
3.947901725769043,0.002240998652716859,0.05217285403730791
3.948464393615722,0.0022261872767529492,0.05182684955749314
3.949026346206665,0.0022116086998534104,0.05148628343258647
3.949601888656616,0.0021972722966858093,0.05115137466161829
3.95016360282898,0.002183187500752951,0.05082234361805281
3.95072603225708,0.0021693637926247316,0.05049941177487562
3.951287508010864,0.002155810687334147,0.05018280141015528
3.951858520507813,0.002142537720978796,0.04987273529404476
3.952420949935913,0.00212955443657262,0.04956943635826781
3.952982425689697,0.0021168703691960737,0.04927312734921617
3.9535529613494873,0.0021044950304961894,0.04898403046585985
3.954122543334961,0.0020924378925910236,0.04870236698374332
3.9546878337860103,0.0020807083714360743,0.04842835686641299
3.955251455307007,0.0020693158097130388,0.04816221836568614
3.9558143615722656,0.0020582694593039093,0.047904167612233144
3.956377267837525,0.0020475784634159592,0.04765441819800414
3.9569404125213614,0.002037251838425437,0.04741318075208459
3.9575042724609375,0.002027298455509822,0.04718066251161144
3.958065509796143,0.002017727022140458,0.046957066889427634
3.958626985549927,0.002008546063508965,0.046742593040189656
3.959200859069824,0.0019997639039621897,0.04653743542667445
3.959762334823608,0.0019913886485216875,0.04634178338806116
3.96032452583313,0.0019834281645645067,0.04615582071198099
3.960886478424072,0.001975890063742633,0.045979725212142275
3.96144962310791,0.0019687816842187916,0.04581366831334599
3.9620110988616943,0.001962110073296199,0.045657814645704106
3.9625725746154794,0.001955881970519482,0.04551232164986485
3.963135719299317,0.0019501037913233665,0.045377339195034186
3.963697910308838,0.001944781611304561,0.045253009211555645
3.9642605781555176,0.0019399211511908433,0.04513946533977727
3.964822769165039,0.0019355277625796108,0.04503683259689385
3.965386867523194,0.0019316064145158036,0.04494522706339742
3.9659478664398193,0.0019281616809765023,0.044864755590708405
3.966512441635132,0.0019251977293264903,0.044795515531489236
3.967074632644653,0.0019227183098054071,0.044737594494056565
3.967637062072754,0.0019207267461031831,0.04469107012221663
3.968198776245117,0.0019192259270760308,0.04465600990174479
3.968760013580322,0.0019182182996501577,0.04463247099461112
3.96932315826416,0.0019177058629549514,0.044620500101927356
3.969883918762207,0.0019176901637214438,0.04462013335645169
3.970445156097412,0.0019181722929751464,0.04463139624533097
3.971006393432617,0.0019191528840453308,0.04465430356359613
3.971569061279297,0.0019206321119052336,0.0446888593987488
3.9721310138702393,0.0019226096938494556,0.04473505714658593
3.97269344329834,0.001925084891506919,0.044792879558223864
3.97325611114502,0.0019280565141800814,0.04486229881810483
3.97381854057312,0.0019315229234935093,0.044943276652590985
3.9743804931640634,0.0019354820393280038,0.04503576446858989
3.974942684173584,0.0019399313470101105,0.045139703521506674
3.9755046367645264,0.0019448679057207617,0.045255025111676006
3.976067066192627,0.0019502883580814329,0.04538165080830168
3.976628541946411,0.001956188940871312,0.04551949269981742
3.977191925048828,0.001962565496824376,0.045668453669475174
3.977753162384033,0.0019694134874513,0.04582842769487422
3.9783153533935542,0.0019767280068276097,0.04599930017006234
3.9788784980773926,0.0019845037962861905,0.046180948248763544
3.979440450668335,0.0019927352599495977,0.046373241207224074
3.980002880096436,0.002001416481035288,0.046576040825114434
3.9805634021759033,0.0020105412388648205,0.04678920178287664
3.9811272621154794,0.0020201030265065093,0.04701257207386941
3.9816911220550537,0.0020300950689798166,0.04724599342963595
3.982253789901733,0.0020405103419487082,0.04748930175659431
3.982815980911255,0.0020513415908307085,0.04774232758243876
3.983378410339356,0.0020625813502480844,0.04800489651053352
3.983940362930298,0.002074221963747511,0.04827682968057849
3.984502077102661,0.0020862556037149387,0.048557944233834964
3.985064268112183,0.0020986742914129203,0.048848053781212084
3.9856388568878174,0.0021114699170683903,0.04914696887253198
3.986201524734497,0.0021246342599400216,0.04945449746531774
3.98676347732544,0.002138159008295525,0.04977044539147763
3.987325429916382,0.0021520357792307013,0.05009461682029247
3.987887382507324,0.0021662561382638254,0.050426814716154705
3.9884493350982666,0.002180811618640787,0.05076684128955048
3.989011526107788,0.0021956937402884294,0.051114498439823325
3.9895737171173096,0.0022108940283558512,0.05146958818831248
3.9901351928710938,0.0022264040312857543,0.051831913100512605
3.990698099136353,0.002242215338360421,0.05220127669596059
3.991259813308716,0.002258319596669662,0.052577483844619105
3.991821765899658,0.0022747085274507787,0.05296034114858991
3.9923834800720215,0.0022913739417534515,0.0533496573080571
3.992945909500122,0.002308307755385571,0.05374524347043246
3.993510007858277,0.002325502003099003,0.0541469135617453
3.994071483612061,0.002342948851977438,0.05455448459939225
3.994633674621582,0.0023606406139918164,0.05496777698544116
3.995195627212525,0.0023785697576919874,0.055386614779756684
3.995757579803467,0.002396728919006609,0.055810825952293794
3.9963185787200928,0.0024151109111267906,0.056240242613986836
3.996881008148194,0.0024337087334522457,0.056674701225738124
3.997442960739136,0.002452515579582183,0.057114042785090975
3.998004674911499,0.002471524844336725,0.0575581129902551
3.998567581176758,0.002490730129797917,0.058006762381229024
3.9991295337677,0.0025101252503629034,0.05845984645784587
3.999691247940064,0.0025297042368053507,0.058917225774651166
4.000253915786743,0.002549461339344463,0.059378766012597305
4.000815629959106,0.0025693910297243452,0.059844338027618946
4.001378297805786,0.0025894880023099305,0.06031381787623469
4.001939296722412,0.002609747174208778,0.06078708681839233
4.002500295639038,0.0026301636844313575,0.06126403129785255
4.003061771392822,0.0026507328921057177,0.06174454290048223
4.0036234855651855,0.0026714503737653235,0.06222851829089638
4.004185676574707,0.002692311919731959,0.06271585912796013
4.004746913909912,0.0027133135296186313,0.06320647195973329
4.005322694778442,0.0027344514069800275,0.0637002680985012
4.005881547927856,0.0027557219531409083,0.06419716347660143
4.006442308425903,0.0027771217602355638,0.06469707848382052
4.007002830505371,0.002798647603493724,0.06519993778718723
4.007563352584839,0.0028202964328108006,0.06570567013404723
4.008123397827148,0.002842065363642704,0.06621420813935948
4.0086829662323,0.002863951667267344,0.0667254880581978
